CodMes;tcsera;TIPO;Geografia;Departamento;Cod_Entidad;Cod_Punto_Venta;Ingresos;Terminal;Color;Marca;Segmento_Equipo;Gama;Precio;Costo_Equipo;prom_llam_201908;prom_llam_201909;prom_llam_201910;prom_llam_201911;prom_llam_201912;Ventana;riesgo_neto_imei
201912;146;NO PVAE;PROVINCIAS;HUANUCO;3824;2;8.179;SAMSUNG SM-J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;0;0;0;0;0;0;15;1
201912;147;NO PVAE;LIMA;LIMA;4805;1;41.117;LG K350H K8;AZUL;LG;SMARTPHONE;GAMA MEDIA;549;4.72;0;0;0;0;0;15;1
201912;148;NO PVAE;LIMA;LIMA;4805;1;41.117;LG K350H K8;AZUL;LG;SMARTPHONE;GAMA MEDIA;549;4.72;0;0;0;0;0;15;1
201912;149;NO PVAE;LIMA;LIMA;4805;1;41.117;LG K350H K8;AZUL;LG;SMARTPHONE;GAMA MEDIA;549;4.72;0;0;0;0;0;15;1
201912;150;NO PVAE;PROVINCIAS;ANCASH;4815;4;33.576;LG K350H K8;AZUL;LG;SMARTPHONE;GAMA MEDIA;549;4.72;0;0;0;0;0;15;1
201912;151;NO PVAE;PROVINCIAS;ANCASH;4815;4;33.576;LG K350H K8;AZUL;LG;SMARTPHONE;GAMA MEDIA;549;4.72;0;0;0;0;0;15;1
201912;152;NO PVAE;LIMA;LIMA;4805;1;41.117;LG K350H K8;AZUL;LG;SMARTPHONE;GAMA MEDIA;549;4.72;0;0.2;0;0;0;15;1
201912;153;NO PVAE;LIMA;LIMA;3506;7;8.001;LG K350H K8;AZUL;LG;SMARTPHONE;GAMA MEDIA;549;4.72;0;0;0;0;0;15;1
201912;154;NO PVAE;LIMA;LIMA;3536;24;8.001;LG K350H K8;AZUL;LG;SMARTPHONE;GAMA MEDIA;549;4.72;0;0;0;0;0;15;1
201912;155;NO PVAE;PROVINCIAS;AREQUIPA;4806;12;71.177;LG K350H K8;AZUL;LG;SMARTPHONE;GAMA MEDIA;549;4.72;0;0;0;0;0;15;1
201912;156;NO PVAE;PROVINCIAS;PIURA;3538;13;11.799;LG K350H K8;AZUL;LG;SMARTPHONE;GAMA MEDIA;549;4.72;0;0;0;0;0;15;1
201912;157;NO PVAE;PROVINCIAS;PIURA;3538;13;11.799;LG K350H K8;AZUL;LG;SMARTPHONE;GAMA MEDIA;549;4.72;0;0;0;0;0;15;1
201912;158;NO PVAE;LIMA;LIMA;3501;14;8.001;LG K350H K8;AZUL;LG;SMARTPHONE;GAMA MEDIA;549;4.72;0;0;0;0;0;15;1
201912;159;NO PVAE;PROVINCIAS;JUNIN;3538;16;95.115;LG K350H K8;AZUL;LG;SMARTPHONE;GAMA MEDIA;549;4.72;0;0;0;0;0;15;1
201912;160;NO PVAE;LIMA;LIMA;3506;2;8.001;LG K350H K8;AZUL;LG;SMARTPHONE;GAMA MEDIA;549;4.72;0;0;0;0;0;15;1
201912;161;NO PVAE;PROVINCIAS;JUNIN;795;1;82.857;LG K350H K8;AZUL;LG;SMARTPHONE;GAMA MEDIA;549;4.72;0;0.2;0.2;0;0.2;15;1
201912;162;NO PVAE;LIMA;LIMA;3505;6;8.001;LG K350H K8;AZUL;LG;SMARTPHONE;GAMA MEDIA;549;4.72;0;0.4;0;0;0;15;1
201912;163;NO PVAE;PROVINCIAS;AREQUIPA;3538;72;72.772;LG K350H K8;AZUL;LG;SMARTPHONE;GAMA MEDIA;549;4.72;0;0;0;0;0;15;1
201912;164;NO PVAE;PROVINCIAS;HUANUCO;3574;11;8.179;LG K350H K8;AZUL;LG;SMARTPHONE;GAMA MEDIA;549;4.72;0;0;0;0;0;15;1
201912;165;NO PVAE;LIMA;LIMA;300;1;74.690;BMOBILE AX675;NEGRO;BMOBILE;SMARTPHONE;GAMA BAJA;125;14.03;0;0;0;0;0;15;1
201912;166;NO PVAE;PROVINCIAS;LIMA;3571;7;0;SAMSUNG SM-J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;0;0;0;0;0;0;15;1
201912;167;NO PVAE;LIMA;LIMA;3505;9;8.001;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.37;0;0;0;0;0;15;1
201912;168;NO PVAE;LIMA;LIMA;3512;19;8.001;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.37;0;0;0;0;0;15;1
201912;169;NO PVAE;PROVINCIAS;ANCASH;3558;5;10.206;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.37;0;0;0;0;0;15;1
201912;170;NO PVAE;LIMA;LIMA;3506;38;8.001;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;409;49.49;0;0;0;0;0;15;1
201912;171;NO PVAE;LIMA;LIMA;3519;15;8.001;LG K350H K8;AZUL;LG;SMARTPHONE;GAMA MEDIA;549;4.72;0;0;0;0;0;15;1
201912;172;NO PVAE;LIMA;LIMA;3512;4;8.001;LG K350H K8;AZUL;LG;SMARTPHONE;GAMA MEDIA;549;4.72;0;0;0;0;0;15;1
201912;173;NO PVAE;PROVINCIAS;ANCASH;8500;6;48.189;LG K350H K8;AZUL;LG;SMARTPHONE;GAMA MEDIA;549;4.72;0;0;0;0;0;15;1
201912;174;NO PVAE;LIMA;LIMA;3519;28;8.001;LG K350H K8;AZUL;LG;SMARTPHONE;GAMA MEDIA;549;4.72;0;1.2;0.6;0;1.2;15;1
201912;175;NO PVAE;PROVINCIAS;LAMBAYEQUE;3551;2;93.729;LG K350H K8;AZUL;LG;SMARTPHONE;GAMA MEDIA;549;4.72;0;0;0;0;0;15;1
201912;176;NO PVAE;PROVINCIAS;LAMBAYEQUE;3551;2;93.729;LG K350H K8;AZUL;LG;SMARTPHONE;GAMA MEDIA;549;4.72;0.2;0.2;0.2;0.2;0;15;1
201912;177;NO PVAE;LIMA;LIMA;3536;11;8.001;LG K350H K8;AZUL;LG;SMARTPHONE;GAMA MEDIA;549;4.72;0;0;0;0;0;15;1
201912;178;NO PVAE;LIMA;LIMA;3505;6;8.001;LG K350H K8;AZUL;LG;SMARTPHONE;GAMA MEDIA;549;4.72;0;0.2;0;0;0;15;1
201912;179;NO PVAE;LIMA;LIMA;3519;35;8.001;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;409;49.37;0.2;1.2;0;0.6;1;15;1
201912;180;NO PVAE;LIMA;LIMA;4807;5;41.117;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.37;0;0.2;0;0;0;15;1
201912;181;NO PVAE;PROVINCIAS;PIURA;3537;10;11.799;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;409;49.37;0;0;0;0;0;15;1
201912;182;NO PVAE;PROVINCIAS;LAMBAYEQUE;1013;1;71.172;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.37;0;0;0;0;0;15;1
201912;183;NO PVAE;LIMA;LIMA;4807;5;41.117;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.37;0;0.2;0.2;0;0.2;15;1
201912;184;NO PVAE;PROVINCIAS;LAMBAYEQUE;3537;6;93.729;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;409;49.49;0;0;0;0;0;15;1
201912;185;NO PVAE;PROVINCIAS;PIURA;3551;12;11.799;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.49;0;0;0;0;0;15;1
201912;186;NO PVAE;LIMA;LIMA;3505;1;8.001;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.49;0;0;0;0;0;15;1
201912;187;NO PVAE;LIMA;LIMA;3512;21;8.001;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.49;0;0;0;0;0;15;1
201912;188;NO PVAE;LIMA;LIMA;3519;31;8.001;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.49;0;0;0;0;0;15;1
201912;189;NO PVAE;PROVINCIAS;AREQUIPA;3529;8;72.772;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.49;0;0;0;0;0;15;1
201912;190;NO PVAE;PROVINCIAS;LAMBAYEQUE;3537;6;93.729;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.49;0;0;0;0;0;15;1
201912;191;NO PVAE;PROVINCIAS;JUNIN;3551;4;95.115;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.49;0;0;0;0;0;15;1
201912;192;NO PVAE;PROVINCIAS;JUNIN;3551;4;95.115;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.49;0;0;0;0;0;15;1
201912;193;NO PVAE;LIMA;LIMA;3536;11;8.001;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.49;0;0;0;0;0;15;1
201912;194;NO PVAE;LIMA;LIMA;3519;59;8.001;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;409;49.49;0;0;0;0;0;15;1
201912;195;NO PVAE;PROVINCIAS;LAMBAYEQUE;3537;6;93.729;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.49;0;0;0;0;0;15;1
201912;196;NO PVAE;LIMA;LIMA;3519;2;8.001;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.49;0;0.4;0.2;0;0.2;15;1
201912;197;NO PVAE;LIMA;LIMA;3506;7;8.001;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.49;0;0;0;0;0;15;1
201912;198;NO PVAE;LIMA;LIMA;3536;13;8.001;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.49;0.4;0.2;0.4;0.2;0.2;15;1
201912;199;NO PVAE;PROVINCIAS;CAJAMARCA;3557;17;64.809;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;409;49.49;0;0;0;0;0;15;1
201912;200;NO PVAE;PROVINCIAS;JUNIN;3568;1;95.115;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;409;49.49;0;0;0;0;0;15;1
201912;201;NO PVAE;LIMA;LIMA;3512;4;8.001;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.49;0;0;0;0;0;15;1
201912;202;NO PVAE;PROVINCIAS;LA LIBERTAD;3557;2;88.951;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;409;49.49;0;0;0;0;0;15;1
201912;203;NO PVAE;LIMA;LIMA;4805;1;41.117;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.49;0.4;0;0;0.2;0;15;1
201912;204;NO PVAE;PROVINCIAS;LAMBAYEQUE;3568;9;93.729;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.49;0;0;0;0;0;15;1
201912;205;NO PVAE;PROVINCIAS;LAMBAYEQUE;3537;6;93.729;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;409;49.49;0;0.2;0.2;0;0.2;15;1
201912;206;NO PVAE;PROVINCIAS;ICA;3574;20;12.080;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.49;0;0;0;0;0;15;1
201912;207;NO PVAE;PROVINCIAS;LIMA;3537;14;12.080;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;409;49.49;0;0;0;0;0;15;1
201912;208;NO PVAE;PROVINCIAS;ICA;3574;20;12.080;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;409;49.49;0;0;0;0;0;15;1
201912;209;NO PVAE;LIMA;LIMA;3536;18;8.001;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;409;49.49;0;0;0;0;0;15;1
201912;210;NO PVAE;PROVINCIAS;PUNO;3558;11;84.588;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;409;49.49;0;0;0;0;0;15;1
201912;211;NO PVAE;PROVINCIAS;CAJAMARCA;792;1;69.373;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.49;0;0;0;0;0;15;1
201912;212;NO PVAE;PROVINCIAS;AREQUIPA;1016;1;67.355;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.49;0;0;0;0;0;15;1
201912;213;NO PVAE;PROVINCIAS;JUNIN;3568;1;95.115;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.49;0;0;0;0;0;15;1
201912;214;NO PVAE;PROVINCIAS;ICA;3716;3;12.080;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;409;49.49;0;0;0;0;0;15;1
201912;215;NO PVAE;PROVINCIAS;AREQUIPA;3574;15;72.772;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.49;0;0;0;0;0;15;1
201912;216;NO PVAE;PROVINCIAS;HUANUCO;3551;21;8.179;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.49;0;0;0;0;0;15;1
201912;217;NO PVAE;PROVINCIAS;HUANUCO;3551;21;8.179;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.49;0;0;0;0;0;15;1
201912;218;NO PVAE;PROVINCIAS;JUNIN;3529;6;95.115;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.49;0;0;0;0;0;15;1
201912;219;NO PVAE;PROVINCIAS;PIURA;4819;1;45.693;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.37;0;0;0;0;0;15;1
201912;220;NO PVAE;PROVINCIAS;ANCASH;8500;6;48.189;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.37;0;0;0;0;0;15;1
201912;221;NO PVAE;PROVINCIAS;PIURA;4819;1;45.693;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.37;0;0;0;0;0;15;1
201912;222;NO PVAE;LIMA;LIMA;3512;15;8.001;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.37;0;0;0;0;0;15;1
201912;223;NO PVAE;LIMA;LIMA;3512;15;8.001;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.37;0;0;0;0;0;15;1
201912;224;NO PVAE;LIMA;LIMA;3512;15;8.001;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.37;0;0;0;0;0;15;1
201912;225;NO PVAE;LIMA;LIMA;4808;1;41.117;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.37;0;0;0;0;0;15;1
201912;226;NO PVAE;LIMA;LIMA;3512;15;8.001;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.37;0;0;0;0;0;15;1
201912;227;NO PVAE;PROVINCIAS;PIURA;8500;1;4.812;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.37;0;0;0;0;0;15;1
201912;228;NO PVAE;PROVINCIAS;PIURA;8500;1;4.812;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.37;0;0;0;0;0;15;1
201912;229;NO PVAE;PROVINCIAS;LAMBAYEQUE;926;2;49.879;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.37;0;0;0;0;0;15;1
201912;230;NO PVAE;PROVINCIAS;AREQUIPA;3529;4;72.772;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;409;49.37;0;0;0;0;0;15;1
201912;231;NO PVAE;LIMA;LIMA;3512;4;8.001;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.37;0;0;0;0;0;15;1
201912;232;NO PVAE;LIMA;LIMA;4805;4;41.117;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.37;0;0;0;0;0;15;1
201912;233;NO PVAE;LIMA;LIMA;3512;17;8.001;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.37;0;0;0;0;0;15;1
201912;234;NO PVAE;PROVINCIAS;AYACUCHO;869;1;86.428;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.37;0;0;0;0;0;15;1
201912;235;NO PVAE;LIMA;LIMA;3506;3;8.001;SAMSUNG J200M;NEGRO;SAMSUNG;SMARTPHONE;GAMA MEDIA;409;49.37;0;0;0;0;0;15;1
201912;236;NO PVAE;LIMA;LIMA;300;1;74.690;BMOBILE AX675;NEGRO;BMOBILE;SMARTPHONE;GAMA BAJA;149;14.03;0;0;0;0;0;15;1
201912;237;NO PVAE;PROVINCIAS;JUNIN;3551;4;95.115;BMOBILE AX675;NEGRO;BMOBILE;SMARTPHONE;GAMA BAJA;149;14.03;0;0;0;0;0;15;1
201912;238;NO PVAE;PROVINCIAS;PIURA;3551;12;11.799;BMOBILE AX675;NEGRO;BMOBILE;SMARTPHONE;GAMA BAJA;149;14.03;0;0;0;0;0;15;1
201912;239;NO PVAE;PROVINCIAS;PIURA;3551;12;11.799;BMOBILE AX675;NEGRO;BMOBILE;SMARTPHONE;GAMA BAJA;149;14.03;0;0;0;0;0;15;1
201912;240;NO PVAE;PROVINCIAS;LORETO;3547;3;11.434;BMOBILE AX675;NEGRO;BMOBILE;SMARTPHONE;GAMA BAJA;149;14.03;0;0;0;0;0;15;1
201912;241;NO PVAE;LIMA;LIMA;3715;4;8.001;BMOBILE AX675;NEGRO;BMOBILE;SMARTPHONE;GAMA BAJA;149;14.03;0;0;0;0;0;15;1
201912;242;NO PVAE;LIMA;LIMA;3571;5;8.001;BMOBILE AX675;NEGRO;BMOBILE;SMARTPHONE;GAMA BAJA;149;14.03;0;0.4;0.4;0;0.4;15;1
201912;243;NO PVAE;PROVINCIAS;LA LIBERTAD;3538;29;88.951;BMOBILE AX675;NEGRO;BMOBILE;SMARTPHONE;GAMA BAJA;149;14.03;0;0;0;0;0;15;1
201912;244;NO PVAE;LIMA;LIMA;3512;19;8.001;BMOBILE AX675;NEGRO;BMOBILE;SMARTPHONE;GAMA BAJA;149;14.03;0;0.4;0.4;0;0.4;15;1
201912;245;NO PVAE;LIMA;LIMA;3512;19;8.001;BMOBILE AX675;NEGRO;BMOBILE;SMARTPHONE;GAMA BAJA;149;14.03;0.2;0;0;0;0;15;1
201912;246;NO PVAE;PROVINCIAS;PIURA;520;39;98.852;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.49;0;0;0;0;0;15;1
201912;247;NO PVAE;LIMA;LIMA;3512;4;8.001;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;409;49.49;0;0.4;0.4;0;0.4;15;1
201912;248;NO PVAE;PROVINCIAS;ICA;3537;13;12.080;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;409;49.49;0;0;0;0;0;15;1
201912;249;NO PVAE;PROVINCIAS;CAJAMARCA;3538;20;64.809;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;409;49.49;0;0;0;0;0;15;1
201912;250;NO PVAE;LIMA;LIMA;39;29;74.690;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.49;0;0;0;0;0;15;1
201912;251;NO PVAE;PROVINCIAS;CUSCO;3551;25;95.813;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.49;0;0.2;0;0;0.4;15;1
201912;252;NO PVAE;LIMA;LIMA;3536;23;8.001;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;409;49.49;11.2;8.6;0.4;13.2;7.8;15;1
201912;253;NO PVAE;PROVINCIAS;LAMBAYEQUE;3568;9;93.729;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.49;0;0;0;0;0;15;1
201912;254;NO PVAE;PROVINCIAS;TUMBES;3538;14;10.530;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.49;0.2;1.2;0;0;3.4;15;1
201912;255;NO PVAE;PROVINCIAS;TUMBES;3538;14;10.530;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.49;0;0;0;0;0;15;1
201912;256;NO PVAE;PROVINCIAS;LA LIBERTAD;3557;2;88.951;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.49;0;0.4;0.4;0;0.4;15;1
201912;257;NO PVAE;LIMA;LIMA;3519;31;8.001;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.49;1.2;5;2.4;6.2;7.6;15;1
201912;258;NO PVAE;PROVINCIAS;HUANCAVELICA;888;1;82.857;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.49;0;0;0;0;0;15;1
201912;259;NO PVAE;PROVINCIAS;LAMBAYEQUE;3537;6;93.729;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.49;0;0;0;0;0;15;1
201912;260;NO PVAE;PROVINCIAS;JUNIN;3551;4;95.115;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;409;49.49;0;0;0;0;0;15;1
201912;261;NO PVAE;PROVINCIAS;CAJAMARCA;3716;2;64.809;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.49;0.4;0.6;0;0.2;1.2;15;1
201912;262;NO PVAE;PROVINCIAS;PIURA;3537;10;11.799;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;449;49.49;0;0;0;0;0;15;1
201912;263;NO PVAE;LIMA;LIMA;3536;11;8.001;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;409;49.49;3.8;0.4;0;9.2;0;15;1
201912;264;NO PVAE;PROVINCIAS;ICA;3551;28;12.080;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;409;49.49;0;0;0;0;0;15;1
201912;265;NO PVAE;PROVINCIAS;AREQUIPA;3537;11;72.772;SAMSUNG J200M;BLANCO;SAMSUNG;SMARTPHONE;GAMA MEDIA;409;49.49;0;0;0;0;0;15;1
201912;266;NO PVAE;LIMA;LIMA;300;1;74.690;BMOBILE AX675;NEGRO;BMOBILE;SMARTPHONE;GAMA BAJA;125;14.03;0;0;0;0;0;15;1
201912;267;NO PVAE;LIMA;LIMA;3505;15;8.001;LG K350H K8;AZUL;LG;SMARTPHONE;GAMA MEDIA;549;4.72;0;0;0;0;0;15;1
201912;268;NO PVAE;LIMA;LIMA;4805;1;41.117;LG K350H K8;AZUL;LG;SMARTPHONE;GAMA MEDIA;549;4.72;0;0;0;0;0;15;1
201912;269;NO PVAE;LIMA;LIMA;4805;1;41.117;LG K350H K8;AZUL;LG;SMARTPHONE;GAMA MEDIA;549;4.72;0;0;0;0;0;15;1
201912;270;NO PVAE;LIMA;LIMA;4805;1;41.117;LG K350H K8;AZUL;LG;SMARTPHONE;GAMA MEDIA;549;4.72;0;0;0;0;0;15;1
201912;271;NO PVAE;LIMA;LIMA;4805;1;41.117;LG K350H K8;AZUL;LG;SMARTPHONE;GAMA MEDIA;549;4.72;0;0;0;0;0;15;1
201912;272;NO PVAE;LIMA;LIMA;3506;32;8.001;LG K350H K8;AZUL;LG;SMARTPHONE;GAMA MEDIA;549;4.72;0;0;0;0;0;15;1
201912;273;NO PVAE;LIMA;LIMA;4805;1;41.117;LG K350H K8;AZUL;LG;SMARTPHONE;GAMA MEDIA;549;4.72;0;0;0;0;0;15;1
201912;274;NO PVAE;LIMA;LIMA;4805;1;41.117;LG K350H K8;AZUL;LG;SMARTPHONE;GAMA MEDIA;549;4.72;0;0;0;0;0;15;1
201912;275;NO PVAE;LIMA;LIMA;3512;18;8.001;LG K350H K8;AZUL;LG;SMARTPHONE;GAMA MEDIA;549;4.72;0;0;0;0;0;15;1
201912;276;NO PVAE;LIMA;LIMA;3512;1;8.001;LG K350H K8;AZUL;LG;SMARTPHONE;GAMA MEDIA;549;4.72;0;0;0;0;0;15;1
201912;277;NO PVAE;PROVINCIAS;ICA;3529;11;12.080;LG K350H K8;AZUL;LG;SMARTPHONE;GAMA MEDIA;549;4.72;0;0;0;0;0;15;1
201912;278;NO PVAE;PROVINCIAS;JUNIN;4809;1;55.565;LG K350H K8;AZUL;LG;SMARTPHONE;GAMA MEDIA;549;4.72;0;0;0;0;0;15;1
201912;279;NO PVAE;PROVINCIAS;LORETO;4804;3;45.742;NOKIA RM-1070;NARANJA;NOKIA;SMARTPHONE;GAMA MEDIA;259;28.2;0;0;0;0;0;15;1
201912;280;NO PVAE;PROVINCIAS;AREQUIPA;708;1;88.172;NOKIA RM-1070;NEGRO;NOKIA;SMARTPHONE;GAMA MEDIA;259;28.2;0.2;0;0;0;0;15;1
201912;281;NO PVAE;PROVINCIAS;LAMBAYEQUE;3538;41;93.729;BMOBILE AX675;NEGRO;BMOBILE;SMARTPHONE;GAMA BAJA;149;14.03;0;0;0;0;0;15;1
201912;282;NO PVAE;LIMA;LIMA;214;7;74.690;BMOBILE AX675;NEGRO;BMOBILE;SMARTPHONE;GAMA BAJA;149;14.03;0;0;0;0;0;15;1
201912;283;NO PVAE;LIMA;LIMA;214;7;74.690;BMOBILE AX675;NEGRO;BMOBILE;SMARTPHONE;GAMA BAJA;149;14.03;0.2;0.6;0.2;0;0.2;15;1
201912;284;NO PVAE;LIMA;LIMA;3519;25;8.001;BMOBILE AX675;NEGRO;BMOBILE;SMARTPHONE;GAMA BAJA;149;14.03;0;0;0;0;0;15;1
201912;285;NO PVAE;PROVINCIAS;LAMBAYEQUE;3538;32;93.729;BMOBILE AX675;NEGRO;BMOBILE;SMARTPHONE;GAMA BAJA;149;14.03;0;0.4;0.2;0;0.2;15;1
201912;286;NO PVAE;PROVINCIAS;ICA;3539;7;12.080;BMOBILE AX675;NEGRO;BMOBILE;SMARTPHONE;GAMA BAJA;149;14.03;0;0;0;0;0;15;1
201912;287;NO PVAE;LIMA;LIMA;3502;19;8.001;BMOBILE AX675;NEGRO;BMOBILE;SMARTPHONE;GAMA BAJA;149;14.03;0;0;0;0;0;15;1
201912;288;NO PVAE;LIMA;LIMA;3519;50;8.001;BMOBILE AX675;NEGRO;BMOBILE;SMARTPHONE;GAMA BAJA;149;14.03;0;0;0;0;0;15;1
